#Event n.0
922842 1.97479
922843 1.97479
922844 1.97479
922876 1.97479
922878 1.97479
922879 1.97479
922880 1.97479
922924 3.94958
922925 1.97479
922927 1.97479
922930 1.97479
922932 1.97479
922933 1.97479
922934 1.97479
922935 1.97479
922936 3.94958
922937 3.94958
922953 5.92437
922954 9.87395
922955 5.92437
922956 3.94958
922957 7.89916
922958 3.94958
922960 3.94958
922962 9.87395
922963 3.94958
922964 3.94958
922965 3.94958
922967 9.87395
922970 1.97479
922985 3.94958
923037 3.94958
923038 3.94958
923039 1.97479
923040 1.97479
923041 1.97479
923042 1.97479
923043 1.97479
923045 1.97479
923051 1.97479
923060 1.97479
923061 1.97479
923137 3.94958
923138 1.97479
923139 3.94958
923140 3.94958
923141 3.94958
923142 1.97479
923143 1.97479
923144 3.94958
923145 3.94958
923146 1.97479
923147 1.97479
923149 1.97479
923151 1.97479
923156 3.94958
923157 1.97479
923158 1.97479
923159 5.92437
923160 1.97479
923161 3.94958
923162 3.94958
923163 3.94958
923167 3.94958
923216 1.97479
923218 1.97479
923403 1.97479
923404 1.97479
923412 1.97479
923413 1.97479
923415 1.97479
923416 1.97479
923417 1.97479
923422 1.97479
923423 1.97479
923426 1.97479
923474 1.97479
923475 3.94958
923481 1.97479
923482 1.97479
923483 3.94958
923484 5.92437
923485 11.8487
923486 3.94958
923487 5.92437
923488 5.92437
923489 5.92437
923490 3.94958
923491 3.94958
923492 1.97479
923494 1.97479
923520 7.89916
923521 5.92437
923522 1.97479
923528 5.92437
923536 1.97479
923537 1.97479
923541 3.94958
923542 1.97479
923543 5.92437
923544 3.94958
923545 5.92437
923546 7.89916
923547 3.94958
923549 1.97479
923553 1.97479
923558 1.97479
923559 1.97479
923563 3.94958
923569 5.92437
923571 5.92437
923572 11.8487
923576 15.7983
923577 9.87395
923578 5.92437
923579 1.97479
923580 5.92437
923581 19.7479
923582 7.89916
923604 9.87395
923611 5.92437
923615 5.92437
923616 3.94958
923620 3.94958
923624 3.94958
923632 7.89916
923634 3.94958
923635 3.94958
923636 3.94958
923637 1.97479
923638 3.94958
923649 5.92437
923650 1.97479
923651 3.94958
923652 3.94958
923653 3.94958
923654 1.97479
923655 1.97479
923658 1.97479
923671 1.97479
923673 1.97479
923674 1.97479
923676 3.94958
923677 1.97479
923678 3.94958
923679 1.97479
923684 1.97479
923685 5.92437
923690 1.97479
923710 1.97479
923721 9.87395
923722 3.94958
923724 1.97479
923725 3.94958
923726 3.94958
923727 1.97479
923728 1.97479
923729 3.94958
923730 3.94958
923731 1.97479
923732 1.97479
923733 3.94958
923734 5.92437
923735 5.92437
923736 1.97479
923737 1.97479
923738 3.94958
923739 3.94958
923740 3.94958
923741 3.94958
923742 3.94958
923743 1.97479
923744 3.94958
923745 5.92437
923767 3.94958
923784 1.97479
923786 5.92437
923787 5.92437
923788 3.94958
923789 1.97479
923790 3.94958
923791 1.97479
923792 5.92437
923793 7.89916
923794 3.94958
923795 1.97479
923796 1.97479
923797 3.94958
923798 1.97479
923799 3.94958
923800 3.94958
923801 3.94958
923802 3.94958
923803 3.94958
923804 1.97479
923805 1.97479
923806 1.97479
923807 3.94958
923808 5.92437
923809 3.94958
923811 1.97479
923813 1.97479
923814 3.94958
923815 9.87395
923816 3.94958
923818 3.94958
923819 5.92437
923822 3.94958
923823 1.97479
923830 3.94958
923831 1.97479
923870 1.97479
923872 1.97479
923873 1.97479
923874 1.97479
923877 1.97479
923878 1.97479
923879 1.97479
923881 1.97479
923882 1.97479
923883 1.97479
923890 1.97479
923892 9.87395
923893 5.92437
923894 1.97479
923895 5.92437
923896 1.97479
923899 3.94958
923900 3.94958
923901 1.97479
923902 1.97479
923903 3.94958
923907 1.97479
923908 1.97479
923911 1.97479
923912 1.97479
923913 1.97479
923916 7.89916
923926 3.94958
923927 3.94958
923928 1.97479
923929 1.97479
923930 3.94958
923931 1.97479
923932 3.94958
923940 1.97479
923941 1.97479
923942 1.97479
923948 1.97479
923949 1.97479
924026 1.97479
924059 3.94958
924061 3.94958
924062 7.89916
924063 7.89916
924064 7.89916
924065 3.94958
924066 1.97479
924078 1.97479
924079 5.92437
924080 3.94958
924081 1.97479
924082 1.97479
924083 3.94958
924084 3.94958
924085 3.94958
924086 3.94958
924087 3.94958
924088 3.94958
924089 7.89916
924090 1.97479
924091 1.97479
924092 1.97479
924093 1.97479
924094 1.97479
924095 1.97479
924096 1.97479
924097 1.97479
924098 5.92437
924099 1.97479
924100 1.97479
924101 1.97479
924104 3.94958
924105 3.94958
924106 3.94958
924111 1.97479
924112 3.94958
924113 3.94958
924114 3.94958
924115 3.94958
924116 3.94958
924117 3.94958
924118 3.94958
924119 3.94958
924120 5.92437
924121 5.92437
924122 5.92437
924123 3.94958
924124 3.94958
924125 3.94958
924126 1.97479
924127 1.97479
924128 1.97479
924129 1.97479
924130 1.97479
924133 1.97479
924134 1.97479
924135 3.94958
924136 5.92437
924137 3.94958
924138 3.94958
924139 1.97479
924140 1.97479
924141 3.94958
924144 3.94958
924145 3.94958
924146 3.94958
924147 1.97479
924148 3.94958
924149 1.97479
924150 3.94958
924151 3.94958
924152 1.97479
924153 1.97479
924154 1.97479
924155 1.97479
924156 1.97479
924157 3.94958
924158 5.92437
924159 3.94958
924160 3.94958
924161 3.94958
924162 1.97479
924163 3.94958
924164 5.92437
924165 5.92437
924166 5.92437
924167 3.94958
924168 5.92437
924169 5.92437
924244 1.97479
924246 1.97479
924247 3.94958
924248 7.89916
924320 3.94958
924321 1.97479
924322 1.97479
924323 1.97479
924324 1.97479
924325 5.92437
924326 3.94958
924327 5.92437
924328 5.92437
924329 5.92437
924330 5.92437
924331 5.92437
924332 1.97479
924333 3.94958
924334 3.94958
924335 5.92437
924336 5.92437
924337 3.94958
924338 3.94958
924339 3.94958
924340 3.94958
924341 1.97479
924342 3.94958
924343 5.92437
924344 3.94958
924345 5.92437
924346 1.97479
924347 1.97479
924348 3.94958
924349 3.94958
924350 3.94958
924351 3.94958
924352 3.94958
924353 7.89916
924354 3.94958
924355 5.92437
924356 5.92437
924357 3.94958
924358 3.94958
924359 1.97479
924360 3.94958
924361 1.97479
924362 3.94958
924363 1.97479
924364 1.97479
924365 1.97479
924366 5.92437
924367 1.97479
924368 1.97479
924369 1.97479
924370 3.94958
924371 3.94958
924372 3.94958
924373 3.94958
924374 3.94958
924375 1.97479
924376 3.94958
924377 1.97479
924378 3.94958
924379 3.94958
924380 3.94958
924381 3.94958
924382 3.94958
924383 3.94958
924384 3.94958
924385 3.94958
924386 3.94958
924387 3.94958
924388 1.97479
924389 1.97479
924390 1.97479
924391 1.97479
924392 1.97479
924393 1.97479
924394 1.97479
924395 1.97479
924397 1.97479
924398 3.94958
924399 3.94958
924400 1.97479
924401 5.92437
924402 5.92437
924403 3.94958
924404 3.94958
924405 5.92437
924406 5.92437
924407 5.92437
924408 5.92437
924409 5.92437
924410 3.94958
924411 3.94958
924412 3.94958
924413 3.94958
924414 3.94958
924415 3.94958
924416 5.92437
924417 3.94958
924430 1.97479
924431 3.94958
924433 1.97479
924434 3.94958
924435 3.94958
924436 3.94958
924440 3.94958
924441 3.94958
924442 3.94958
924443 5.92437
924444 5.92437
924445 9.87395
924446 5.92437
924447 5.92437
924448 1.97479
924450 1.97479
924451 3.94958
924454 3.94958
924456 1.97479
924463 3.94958
924464 7.89916
924465 3.94958
924466 3.94958
924467 3.94958
924468 1.97479
924470 3.94958
924471 3.94958
924472 1.97479
924482 1.97479
924489 1.97479
924492 3.94958
924494 1.97479
924495 1.97479
924497 1.97479
924498 1.97479
924499 1.97479
924500 3.94958
924501 3.94958
924502 1.97479
924504 1.97479
924505 1.97479
924507 1.97479
924508 1.97479
924509 1.97479
924660 1.97479
924661 1.97479
924665 1.97479
924666 1.97479
924667 1.97479
924668 1.97479
924669 1.97479
924670 1.97479
924671 1.97479
924672 1.97479
924684 1.97479
924685 1.97479
924686 3.94958
924687 1.97479
924688 1.97479
924689 1.97479
924690 3.94958
924691 3.94958
924692 1.97479
924695 1.97479
924699 1.97479
924700 1.97479
924701 1.97479
924702 1.97479
924703 1.97479
924704 1.97479
924705 1.97479
924706 1.97479
924707 1.97479
924708 1.97479
924709 1.97479
924737 1.97479
924738 1.97479
924739 1.97479
924740 1.97479
924741 1.97479
924744 1.97479
924745 1.97479
924746 1.97479
924749 1.97479
924750 5.92437
924751 5.92437
924752 7.89916
924753 9.87395
924754 3.94958
924755 3.94958
924756 3.94958
924757 3.94958
924758 5.92437
924759 1.97479
924760 1.97479
924761 3.94958
924762 1.97479
924763 3.94958
924767 3.94958
924768 1.97479
924773 5.92437
924774 7.89916
924775 5.92437
924776 3.94958
924777 3.94958
924778 3.94958
924779 3.94958
924780 3.94958
924781 5.92437
924782 3.94958
924783 1.97479
924784 1.97479
924785 1.97479
924786 1.97479
924787 1.97479
924788 3.94958
924789 3.94958
924790 3.94958
924791 1.97479
924792 1.97479
924793 1.97479
924794 3.94958
924795 3.94958
924796 1.97479
924797 1.97479
924807 1.97479
924808 1.97479
924810 1.97479
924811 1.97479
924812 1.97479
924813 1.97479
924825 1.97479
924826 1.97479
924828 1.97479
924829 1.97479
924830 1.97479
924831 1.97479
924832 1.97479
924833 1.97479
924834 1.97479
924835 1.97479
924836 1.97479
924837 1.97479
924838 1.97479
924839 1.97479
924840 1.97479
924841 1.97479
924844 1.97479
924849 15.7983
924850 11.8487
924851 15.7983
924852 9.87395
924853 5.92437
924884 3.94958
924885 5.92437
924886 3.94958
924911 3.94958
924913 7.89916
924914 7.89916
924918 1.97479
924934 1.97479
924935 1.97479
924936 1.97479
924938 3.94958
924939 3.94958
924948 1.97479
924952 1.97479
924953 1.97479
924955 1.97479
924956 1.97479
924991 1.97479
924994 1.97479
924996 3.94958
924997 3.94958
925000 1.97479
925001 13.8235
925002 7.89916
925003 3.94958
925008 1.97479
925009 1.97479
925017 3.94958
925018 5.92437
925022 3.94958
925023 3.94958
925085 1.97479
925086 1.97479
925087 1.97479
925088 1.97479
925090 1.97479
925098 5.92437
925099 1.97479
925100 7.89916
925101 7.89916
925102 5.92437
925104 1.97479
925105 1.97479
925106 1.97479
925108 3.94958
925109 3.94958
925112 1.97479
925113 1.97479
925117 7.89916
925134 1.97479
925136 3.94958
925151 1.97479
925152 3.94958
925153 1.97479
925154 1.97479
925155 1.97479
925156 1.97479
925157 1.97479
925160 1.97479
925164 1.97479
925167 1.97479
925170 1.97479
925171 1.97479
925172 1.97479
925182 1.97479
925183 1.97479
925307 1.97479
925308 1.97479
925309 1.97479
925310 3.94958
925313 3.94958
925321 1.97479
925322 3.94958
925323 1.97479
925326 1.97479
925327 5.92437
925328 9.87395
925329 3.94958
925338 11.8487
925339 13.8235
925340 7.89916
925341 7.89916
925342 9.87395
925343 5.92437
925344 7.89916
925345 3.94958
925346 3.94958
925347 3.94958
925348 13.8235
925349 1.97479
925350 11.8487
925362 1.97479
925363 1.97479
925371 1.97479
925372 1.97479
925374 1.97479
925375 1.97479
925376 1.97479
925377 1.97479
925407 1.97479
925408 1.97479
925409 1.97479
925410 1.97479
925411 5.92437
925412 3.94958
925413 5.92437
925423 5.92437
925424 5.92437
925425 1.97479
925426 1.97479
925427 3.94958
925428 5.92437
925429 5.92437
925430 5.92437
925431 1.97479
925432 1.97479
925433 1.97479
925435 1.97479
925436 1.97479
925585 3.94958
925632 1.97479
925635 3.94958
925658 1.97479
925660 1.97479
925662 1.97479
925669 1.97479
925670 1.97479
925671 1.97479
925672 1.97479
925673 1.97479
925674 1.97479
925675 1.97479
925676 1.97479
925677 3.94958
925678 1.97479
925684 1.97479
925685 1.97479
925691 1.97479
925696 1.97479
925698 1.97479
925731 3.94958
925732 1.97479
925733 5.92437
925734 3.94958
925735 5.92437
925736 11.8487
925737 3.94958
925738 9.87395
925739 5.92437
925740 13.8235
925741 7.89916
925742 1.97479
925743 5.92437
925744 7.89916
925746 5.92437
925750 1.97479
925753 1.97479
925754 1.97479
925755 1.97479
925757 3.94958
925758 1.97479
925759 1.97479
925760 1.97479
925761 1.97479
925763 1.97479
925764 3.94958
925765 1.97479
925766 1.97479
925767 3.94958
925768 3.94958
925769 3.94958
925770 1.97479
925771 1.97479
925772 1.97479
925784 1.97479
925785 1.97479
925786 1.97479
925787 3.94958
925790 1.97479
925791 1.97479
925804 17.7731
925805 1.97479
925847 3.94958
925848 3.94958
925849 1.97479
925852 1.97479
925853 1.97479
925869 1.97479
925870 1.97479
925871 1.97479
925872 1.97479
925876 1.97479
925877 1.97479
925878 3.94958
925879 3.94958
925880 1.97479
925881 1.97479
925939 3.94958
925940 3.94958
925941 1.97479
925942 1.97479
925943 3.94958
925944 3.94958
925945 1.97479
925946 1.97479
925947 1.97479
925948 1.97479
925949 1.97479
925950 1.97479
925951 1.97479
925952 1.97479
925953 1.97479
925954 3.94958
925955 1.97479
925956 1.97479
925957 1.97479
925958 1.97479
925959 1.97479
925962 1.97479
925963 3.94958
925964 3.94958
925973 1.97479
925981 1.97479
925982 1.97479
925983 1.97479
925986 1.97479
925987 1.97479
925998 1.97479
925999 1.97479
926001 1.97479
926002 1.97479
926003 1.97479
926014 1.97479
926015 1.97479
926016 1.97479
926017 1.97479
926018 1.97479
926019 1.97479
926020 1.97479
926021 1.97479
926022 1.97479
926023 1.97479
926024 1.97479
926025 1.97479
926026 1.97479
926027 1.97479
926028 1.97479
926029 1.97479
926030 1.97479
926065 1.97479
926066 1.97479
926067 1.97479
926073 1.97479
926074 1.97479
926077 1.97479
926078 1.97479
926172 5.92437
926179 3.94958
926181 1.97479
926192 1.97479
926219 1.97479
926229 1.97479
926230 3.94958
926234 1.97479
926237 1.97479
926273 1.97479
926274 7.89916
926275 5.92437
926276 11.8487
926277 13.8235
926278 3.94958
926281 1.97479
926382 3.94958
926394 1.97479
926398 5.92437
926410 5.92437
926411 11.8487
926412 5.92437
926416 3.94958
926418 1.97479
926419 1.97479
926420 1.97479
926421 1.97479
926430 1.97479
926437 1.97479
926438 1.97479
926446 1.97479
926447 1.97479
926448 1.97479
926451 1.97479
926453 1.97479
926589 3.94958
926590 3.94958
926591 1.97479
926592 1.97479
926593 5.92437
926594 3.94958
926597 5.92437
926598 5.92437
926599 5.92437
926600 5.92437
926601 3.94958
926602 11.8487
926603 7.89916
926604 5.92437
926605 1.97479
926606 9.87395
926607 13.8235
926608 7.89916
926609 5.92437
926610 3.94958
926613 1.97479
926620 1.97479
926629 3.94958
926630 17.7731
926631 7.89916
926632 7.89916
926634 1.97479
926653 1.97479
926657 3.94958
926658 3.94958
926688 5.92437
926689 5.92437
926693 3.94958
926714 1.97479
927020 5.92437
927022 1.97479
927023 5.92437
927039 1.97479
927072 1.97479
927088 9.87395
927128 1.97479
927129 1.97479
927130 3.94958
927131 5.92437
927132 3.94958
927133 9.87395
927134 3.94958
927135 5.92437
927136 11.8487
927137 11.8487
927138 5.92437
927139 1.97479
927147 1.97479
927148 5.92437
927149 3.94958
927150 1.97479
927151 1.97479
927154 1.97479
927155 1.97479
927156 3.94958
927161 1.97479
927162 1.97479
927163 1.97479
927164 1.97479
927165 1.97479
927166 1.97479
927167 1.97479
927168 1.97479
927170 1.97479
927172 1.97479
927173 1.97479
927175 1.97479
927186 1.97479
927187 1.97479
927207 7.89916
927209 5.92437
927210 5.92437
927211 3.94958
927214 1.97479
927215 1.97479
927216 1.97479
927226 1.97479
927236 1.97479
927237 1.97479
927238 1.97479
927239 1.97479
927240 1.97479
927241 1.97479
927242 1.97479
927243 1.97479
927273 1.97479
927274 1.97479
927279 1.97479
927280 1.97479
927281 1.97479
927282 1.97479
927283 1.97479
927284 1.97479
927294 1.97479
927295 1.97479
927296 1.97479
927297 1.97479
927298 1.97479
927304 1.97479
927305 1.97479
927309 1.97479
927310 1.97479
927474 1.97479
927505 13.8235
927509 5.92437
927512 1.97479
927513 3.94958
927554 5.92437
927555 7.89916
927557 1.97479
927676 1.97479
927694 5.92437
927705 3.94958
927706 1.97479
927707 3.94958
927710 5.92437
927711 9.87395
927712 5.92437
927730 1.97479
927731 1.97479
927871 1.97479
927873 3.94958
927874 1.97479
927876 7.89916
927877 11.8487
927878 5.92437
927879 1.97479
927882 5.92437
927886 13.8235
927887 9.87395
927913 9.87395
927915 5.92437
927916 5.92437
928354 1.97479
928355 1.97479
928369 3.94958
928375 3.94958
928413 3.94958
928419 5.92437
928420 3.94958
928421 7.89916
928422 1.97479
928423 5.92437
928424 5.92437
928425 3.94958
928428 3.94958
928430 1.97479
928464 3.94958
928465 1.97479
928466 3.94958
928469 1.97479
928470 3.94958
928471 1.97479
928472 1.97479
928476 1.97479
928484 5.92437
928485 1.97479
928487 5.92437
928488 1.97479
928489 11.8487
928493 7.89916
928494 3.94958
928495 1.97479
928496 1.97479
928498 7.89916
928499 11.8487
928500 5.92437
928556 1.97479
928558 1.97479
928559 1.97479
928566 1.97479
928567 1.97479
928568 3.94958
928569 1.97479
928570 1.97479
928571 1.97479
928572 1.97479
928574 1.97479
928730 1.97479
928793 9.87395
928836 1.97479
928847 5.92437
928957 1.97479
928963 13.8235
928976 7.89916
928984 3.94958
928988 1.97479
928989 3.94958
928990 3.94958
928991 5.92437
929157 5.92437
929158 5.92437
929167 3.94958
929196 7.89916
929197 13.8235
929198 3.94958
929637 3.94958
929656 9.87395
929659 1.97479
929703 3.94958
929706 1.97479
929707 1.97479
929740 5.92437
929741 5.92437
929742 1.97479
929745 1.97479
929746 1.97479
929747 7.89916
929753 1.97479
929755 1.97479
929756 5.92437
929757 1.97479
929758 5.92437
929759 3.94958
929760 5.92437
929761 3.94958
929762 9.87395
929763 9.87395
929764 7.89916
929765 1.97479
929766 3.94958
929767 5.92437
929768 5.92437
929774 1.97479
929779 1.97479
929852 1.97479
930011 5.92437
930023 9.87395
930128 3.94958
930244 3.94958
930265 1.97479
930266 7.89916
930270 7.89916
930271 1.97479
930439 1.97479
930476 11.8487
930918 1.97479
930939 1.97479
930940 15.7983
930949 1.97479
930958 3.94958
930989 1.97479
931019 5.92437
931020 5.92437
931021 1.97479
931022 3.94958
931023 3.94958
931024 5.92437
931025 5.92437
931035 3.94958
931036 7.89916
931039 5.92437
931040 7.89916
931041 5.92437
931042 7.89916
931043 1.97479
931044 1.97479
931292 3.94958
931304 3.94958
931351 7.89916
931528 3.94958
931531 5.92437
931757 1.97479
932222 3.94958
932229 9.87395
932230 7.89916
932231 5.92437
932232 1.97479
932233 5.92437
932235 1.97479
932236 5.92437
932237 5.92437
932238 5.92437
932239 7.89916
932305 1.97479
932316 1.97479
932317 1.97479
932811 1.97479
933508 1.97479
933512 11.8487
933513 11.8487
933515 5.92437
933516 3.94958
933518 1.97479
933522 1.97479
934091 9.87395
934092 1.97479
934789 1.97479
934803 11.8487
936084 1.97479
952453 1.97479
953103 1.97479
953733 9.87395
953734 11.8487
953735 5.92437
954345 3.94958
954384 9.87395
954491 5.92437
954915 3.94958
954920 9.87395
954930 3.94958
955014 1.97479
955626 3.94958
955665 1.97479
955708 1.97479
955771 1.97479
955777 1.97479
955950 5.92437
955986 5.92437
956195 5.92437
956199 3.94958
956200 1.97479
956201 1.97479
956209 7.89916
956210 5.92437
956211 3.94958
956215 3.94958
956989 5.92437
956999 3.94958
957000 1.97479
957052 5.92437
957056 1.97479
957057 3.94958
957226 7.89916
957230 7.89916
957265 7.89916
957266 1.97479
957268 3.94958
957269 7.89916
957270 5.92437
957271 1.97479
957476 1.97479
957478 3.94958
957479 5.92437
957491 5.92437
957493 1.97479
957495 3.94958
957496 11.8487
957497 11.8487
957499 3.94958
957500 3.94958
957501 3.94958
957528 1.97479
958170 1.97479
958171 1.97479
958172 3.94958
958179 9.87395
958209 5.92437
958212 7.89916
958226 3.94958
958281 7.89916
958282 1.97479
958336 3.94958
958338 1.97479
958347 1.97479
958506 11.8487
958507 7.89916
958511 1.97479
958541 1.97479
958547 7.89916
958552 5.92437
